Product_ID,Weight_kg,Energy_Consumption_kWh,Water_Usage_Liters,Carbon_Footprint_kgCO2,Waste_Generated_kg,Lifespan_Years,Sustainability_Rating,Product_Name_LED Bulb,Product_Name_Laptop,Product_Name_Plastic Bottle,Product_Name_Refrigerator,Product_Name_Smartphone,Product_Name_Sneakers,Product_Name_T-Shirt,Material_Glass,Material_Leather,Material_Metal,Material_Plastic,Material_Polyester,Material_Wood,Disposal_Method_Landfill,Disposal_Method_Recycled,Disposal_Method_Reused,Manufacturing_Country_China,Manufacturing_Country_Germany,Manufacturing_Country_India,Manufacturing_Country_USA,Manufacturing_Country_Vietnam,Impact_per_Year,Eco_Index
P00712,6.12,1926.0,152.72,728.09,11.53,4,4.8,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,182.022,0.032
P00713,3.56,706.17,1427.63,296.02,5.59,13,1.6,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,22.771,0.027
P00714,1.97,1401.44,666.95,628.95,3.36,6,1.3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,104.825,0.01
P00715,15.19,763.01,1225.65,484.78,11.22,7,3.1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,69.254,0.031
P00716,8.26,1800.89,3464.86,213.01,14.74,7,2.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,30.43,0.053
P00717,5.24,609.19,2552.46,322.01,5.98,12,1.6,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,26.834,0.024
P00718,5.77,1456.83,3869.93,408.16,1.64,13,4.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,31.397,0.049
P00719,10.84,1928.7,3944.46,340.71,11.44,7,4.9,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,48.673,0.07
P00720,0.81,1152.2,507.84,977.85,12.89,13,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,75.219,0.008
P00721,14.81,1971.4,1248.06,594.56,5.02,11,3.2,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,54.051,0.027
P00722,6.78,1424.87,440.28,552.98,14.93,4,1.8,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,138.245,0.016
P00723,5.56,1358.71,3900.28,604.87,13.24,14,2.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,43.205,0.016
P00724,7.0,127.61,3143.34,518.66,10.97,1,4.2,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,518.66,0.04
P00725,18.97,776.51,1891.87,411.67,12.4,10,5.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,41.167,0.059
P00726,9.97,829.05,4812.89,793.64,11.36,9,3.7,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,88.182,0.023
P00727,3.37,1259.44,2977.86,339.21,0.07,10,3.3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,33.921,0.049
P00728,11.57,772.24,150.3,405.83,6.04,9,3.8,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,45.092,0.046
P00729,9.59,1396.49,3527.76,726.4,5.68,10,3.3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,72.64,0.023
P00730,10.48,1840.28,2655.07,555.15,9.66,8,3.6,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,69.394,0.032
P00731,12.24,1933.1,2126.12,110.13,13.74,1,1.7,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,110.13,0.069
P00732,16.62,1601.92,1008.88,331.63,5.17,6,3.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,55.272,0.058
P00733,5.15,1543.06,2160.63,720.53,2.66,5,2.4,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,144.106,0.017
P00734,6.82,1913.08,4882.56,19.61,7.16,14,3.1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,1.401,0.579
P00735,6.27,1901.5,1484.34,429.13,3.23,5,2.8,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,85.826,0.032
P00736,11.8,1586.83,4169.86,391.02,2.83,8,3.7,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,48.878,0.047
P00737,16.58,346.87,4828.81,37.96,5.09,10,1.7,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3.796,0.197
P00738,15.04,113.35,3938.34,452.36,2.81,11,4.6,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,41.124,0.051
P00739,13.88,1870.39,534.01,498.43,4.07,11,1.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,45.312,0.015
P00740,15.67,1989.23,4727.53,92.55,11.44,10,4.7,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,9.255,0.226
P00741,10.62,1425.65,4586.02,661.78,11.08,4,2.8,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,165.445,0.021
P00742,16.83,174.39,2763.25,663.49,2.7,4,2.3,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,165.872,0.017
P00743,3.83,1302.18,3894.41,39.53,4.18,2,4.1,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,19.765,0.469
P00744,2.61,958.68,4929.66,723.2,14.14,11,1.5,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,65.745,0.01
P00745,1.32,205.32,3931.53,594.04,0.82,9,1.0,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,66.004,0.008
P00746,6.81,337.85,381.02,876.05,12.88,3,4.9,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,292.017,0.028
P00747,10.2,85.36,843.46,121.2,4.35,5,4.1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,24.24,0.163
P00748,12.46,412.6,3705.99,973.66,11.86,4,2.3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,243.415,0.012
P00749,19.32,802.45,4339.61,112.48,6.37,11,4.5,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,10.225,0.189
P00750,6.21,1414.85,17.56,117.89,10.47,9,3.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,13.099,0.152
P00751,6.2,912.98,2408.59,405.46,13.68,9,3.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,45.051,0.036
P00752,13.58,908.13,1498.85,381.53,2.26,8,2.8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,47.691,0.036
P00753,6.32,1806.74,4484.97,630.14,6.17,10,3.7,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,63.014,0.029
P00754,10.68,258.57,4012.09,609.17,7.95,10,2.5,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,60.917,0.02
P00755,13.51,1995.9,1896.76,384.63,10.44,2,3.6,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,192.315,0.046
P00756,9.59,1742.35,4531.6,819.1,12.88,5,2.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,163.82,0.012
P00757,4.27,1968.07,4395.78,239.36,5.92,6,4.9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,39.893,0.1
P00758,7.89,1862.49,4145.99,4.3,7.99,2,4.5,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2.15,1.831
P00759,16.93,1370.05,1027.3,800.43,4.9,4,1.3,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,200.108,0.008
P00760,10.91,78.11,744.34,642.92,9.29,11,1.1,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,58.447,0.008
P00761,19.33,1609.5,3681.37,396.21,11.66,5,1.2,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,79.242,0.015
P00762,16.81,748.18,447.91,450.17,5.39,6,4.5,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,75.028,0.049
P00763,12.77,1555.48,2710.07,952.16,10.73,13,3.1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,73.243,0.016
P00764,8.08,1570.91,1525.22,76.82,14.74,4,1.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,19.205,0.071
P00765,3.48,724.87,2202.19,978.41,14.33,1,4.8,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,978.41,0.024
P00766,5.84,1117.02,2724.34,959.7,12.09,3,2.4,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,319.9,0.012
P00767,3.34,1701.69,630.44,294.05,2.93,10,3.9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,29.405,0.066
P00768,6.29,389.09,4771.97,139.17,14.3,2,1.6,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,69.585,0.052
P00769,8.56,1132.56,393.49,618.9,3.25,1,2.5,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,618.9,0.02
P00770,15.16,1499.89,3363.27,846.86,2.27,6,4.8,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,141.143,0.028
P00771,2.22,1680.7,4732.0,296.09,12.56,1,1.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,296.09,0.016
P00772,9.58,1823.03,1727.99,294.65,10.9,3,2.9,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,98.217,0.047
P00773,11.82,1132.54,1985.2,644.17,3.26,5,1.4,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,128.834,0.011
P00774,9.25,446.98,3997.97,770.5,10.68,1,3.1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,770.5,0.02
P00775,5.17,1369.51,1273.69,564.87,10.82,13,3.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,43.452,0.026
P00776,1.96,1758.62,171.02,723.69,4.93,3,2.9,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,241.23,0.02
P00777,19.52,319.06,836.37,717.23,5.14,11,4.5,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,65.203,0.031
P00778,11.38,1648.41,873.99,625.89,7.2,10,4.5,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,62.589,0.036
P00779,2.84,44.67,4728.09,151.59,0.55,12,1.8,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,12.632,0.059
P00780,5.32,1379.95,3514.43,768.04,5.81,8,2.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,96.005,0.013
P00781,19.79,489.4,3684.53,647.4,5.46,2,1.8,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,323.7,0.014
P00782,9.87,1216.02,78.37,180.84,6.81,6,3.9,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,30.14,0.104
P00783,18.14,1987.19,4278.62,495.87,0.75,1,1.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,495.87,0.01
P00784,12.33,536.54,1938.9,532.41,12.9,12,4.2,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,44.368,0.039
P00785,13.96,796.68,3560.03,362.17,14.5,3,3.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,120.723,0.049
P00786,18.17,917.36,1986.28,214.02,0.56,4,4.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,53.505,0.103
P00787,13.59,1003.34,3675.22,585.25,9.2,6,3.9,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,97.542,0.033
P00788,14.22,1799.73,3039.74,559.83,11.67,10,3.5,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,55.983,0.031
P00789,14.14,919.1,2697.68,560.51,8.07,13,4.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,43.116,0.04
P00790,10.13,1655.47,778.17,851.57,12.74,9,2.6,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,94.619,0.015
P00791,2.28,986.75,3133.78,532.48,3.91,3,3.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,177.493,0.033
P00792,17.68,1863.32,392.9,315.87,12.32,12,2.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,26.322,0.03
P00793,9.43,980.89,2296.68,871.33,7.74,9,2.8,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,96.814,0.016
P00794,9.65,400.07,4552.59,911.78,6.69,8,1.7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,113.972,0.009
P00795,7.42,1854.38,2638.11,71.73,8.67,7,4.2,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,10.247,0.261
P00796,6.35,1936.4,2216.22,248.66,0.61,3,1.8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,82.887,0.036
P00797,5.72,758.41,58.26,208.26,11.92,14,4.2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,14.876,0.095
P00798,0.3,1023.05,1475.65,346.67,9.81,10,3.9,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,34.667,0.055
P00799,12.91,1707.94,580.84,881.33,9.64,1,4.7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,881.33,0.026
P00800,7.8,522.05,2373.88,478.85,9.33,2,2.2,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,239.425,0.023
P00801,11.1,229.31,3045.12,963.17,11.67,1,1.4,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,963.17,0.007
P00802,8.22,176.15,348.2,359.09,11.36,13,2.3,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,27.622,0.031
P00803,9.68,735.98,1395.45,561.68,13.95,8,1.6,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,70.21,0.014
P00804,2.67,1968.3,183.87,551.67,0.43,4,3.5,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,137.918,0.032
P00805,0.41,1653.6,1466.9,44.05,12.34,10,2.1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,4.405,0.186
P00806,11.46,574.83,2879.3,494.31,5.01,3,1.7,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,164.77,0.017
P00807,11.42,1682.67,1960.92,838.1,11.51,4,2.0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,209.525,0.012
P00808,3.5,1305.72,3662.32,444.64,1.36,6,4.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,74.107,0.05
P00809,19.43,701.35,73.19,38.68,5.28,14,3.3,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2.763,0.375
P00810,17.92,1434.07,3088.71,149.91,1.02,4,4.3,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,37.478,0.142
P00811,4.64,1847.08,2279.18,844.29,6.87,8,4.7,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,105.536,0.028
P00812,10.02,228.87,2609.21,174.51,12.67,2,4.1,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,87.255,0.11
P00813,0.49,1432.78,734.27,804.57,13.98,2,3.9,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,402.285,0.024
P00814,1.63,1319.65,4388.72,224.16,9.48,10,1.9,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,22.416,0.041
P00815,6.03,1988.96,367.08,46.5,14.61,9,4.8,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,5.167,0.393
P00816,7.43,727.04,607.72,20.73,1.2,2,4.6,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,10.365,1.049
P00817,12.94,1284.3,4270.95,793.12,13.07,11,1.3,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,72.102,0.008
P00818,2.27,1583.57,3900.72,876.87,4.73,13,3.6,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,67.452,0.02
P00819,4.99,653.44,669.79,113.28,4.76,4,3.4,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,28.32,0.144
P00820,5.93,1609.36,2919.94,632.09,8.12,6,3.9,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,105.348,0.03
P00821,6.52,64.61,4811.7,41.35,2.87,2,1.7,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,20.675,0.192
P00822,6.81,367.37,4359.76,503.44,3.04,4,4.7,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,125.86,0.046
P00823,17.77,1370.6,281.41,935.54,4.01,10,1.8,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,93.554,0.01
P00824,12.48,30.49,928.55,988.2,8.24,13,1.3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,76.015,0.007
P00825,9.98,1498.29,1402.92,286.62,8.66,8,2.2,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,35.828,0.037
P00826,19.15,444.11,1487.7,728.7,10.59,14,2.9,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,52.05,0.02
P00827,4.66,1676.41,1550.62,990.89,3.77,10,4.2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,99.089,0.021
P00828,19.19,1741.23,2336.3,86.02,12.63,9,3.2,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,9.558,0.162
P00829,13.49,1901.72,3952.79,778.68,2.06,13,3.8,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,59.898,0.024
P00830,13.3,1971.24,1263.36,432.09,9.91,6,1.7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,72.015,0.019
P00831,14.02,332.87,2915.81,218.14,13.07,1,2.7,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,218.14,0.058
P00832,11.92,587.76,1566.87,923.27,2.94,5,3.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,184.654,0.016
P00833,11.89,133.9,4841.84,248.53,2.93,6,3.3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,41.422,0.066
P00834,6.55,1779.6,1768.55,85.25,10.5,8,3.2,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,10.656,0.167
P00835,16.96,233.74,4996.79,321.01,0.46,11,2.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,29.183,0.031
P00836,4.31,888.32,4179.43,335.95,3.02,9,1.8,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,37.328,0.027
P00837,3.79,1804.42,4442.13,233.33,5.44,2,2.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,116.665,0.042
P00838,9.35,266.64,1091.08,622.41,9.35,10,1.6,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,62.241,0.013
P00839,8.38,1009.34,4472.33,722.85,9.97,11,3.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,65.714,0.025
P00840,19.45,1271.56,3666.29,57.0,10.28,2,3.6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,28.5,0.268
P00841,12.74,1040.85,2215.67,152.93,5.33,9,2.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,16.992,0.063
P00842,17.79,68.44,3441.1,236.31,14.23,9,4.6,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,26.257,0.092
P00843,9.53,167.73,1612.86,523.57,2.88,7,1.5,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,74.796,0.014
P00844,9.08,1168.21,4502.2,198.29,9.73,7,4.4,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,28.327,0.106
P00845,11.98,808.49,4337.08,474.03,1.86,11,2.3,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,43.094,0.024
P00846,2.41,1581.61,2270.61,434.75,4.03,7,3.4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,62.107,0.039
P00847,18.76,1203.39,1573.36,188.17,13.06,13,2.7,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,14.475,0.067
P00848,1.09,1441.18,1754.7,364.76,1.84,4,4.4,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,91.19,0.06
P00849,9.91,6.21,681.24,822.51,1.95,6,2.8,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,137.085,0.017
P00850,1.17,957.52,613.31,451.9,10.07,4,2.8,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,112.975,0.03
P00851,11.62,1840.23,2442.41,586.83,6.18,8,3.5,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,73.354,0.03
P00852,14.76,1500.69,1922.35,18.13,12.66,1,4.4,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,18.13,0.715
P00853,0.55,1055.32,4744.08,542.22,1.44,11,3.1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,49.293,0.029
P00854,13.92,590.97,2805.9,658.07,2.29,10,1.9,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,65.807,0.014
P00855,19.81,452.35,1024.27,537.73,5.6,7,2.3,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,76.819,0.021
P00856,5.9,1289.49,1799.59,107.57,7.55,1,3.3,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,107.57,0.143
P00857,15.88,1556.24,2806.9,836.84,4.06,13,3.7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,64.372,0.022
P00858,4.26,1997.12,2703.72,841.44,11.93,3,1.6,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,280.48,0.009
P00859,0.4,1308.55,3665.63,582.69,11.47,8,1.8,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,72.836,0.015
P00860,17.39,1179.73,2800.93,748.16,3.71,1,4.8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,748.16,0.032
P00861,6.26,234.79,2995.48,966.57,8.75,12,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,80.548,0.005
P00862,15.73,1549.34,3823.06,633.89,8.08,5,2.3,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,126.778,0.018
P00863,9.65,1603.42,4371.18,759.31,4.83,7,1.7,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,108.473,0.011
P00864,4.13,187.18,59.46,978.13,1.11,8,2.3,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,122.266,0.012
P00865,7.34,516.05,3531.52,176.48,14.55,11,1.2,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,16.044,0.031
P00866,3.01,1297.23,622.79,408.66,1.89,4,4.3,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,102.165,0.052
P00867,11.9,1477.59,3544.85,23.33,14.15,2,2.7,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,11.665,0.36
P00868,10.5,1629.31,2428.41,709.59,8.13,12,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,59.132,0.007
P00869,9.76,1395.83,2227.91,930.79,14.96,5,4.3,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,186.158,0.023
P00870,7.95,1062.8,4490.27,999.21,11.14,8,1.8,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,124.901,0.009
P00871,18.69,257.01,3802.43,158.93,12.93,6,4.7,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,26.488,0.137
P00872,18.56,984.68,3956.48,624.25,4.49,14,4.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,44.589,0.035
P00873,15.55,1996.91,2643.6,107.41,10.48,13,4.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,8.262,0.191
P00874,17.47,1637.15,1688.8,930.25,7.37,10,3.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,93.025,0.016
P00875,4.88,1835.17,1073.32,127.16,11.87,14,3.8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,9.083,0.137
P00876,6.9,855.64,2152.8,939.39,13.87,7,2.0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,134.199,0.01
P00877,10.58,1997.92,50.88,326.14,0.35,3,4.7,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,108.713,0.072
P00878,8.19,1237.43,563.43,309.19,8.35,10,4.9,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,30.919,0.077
